headers.general.status-code,headers.general.status-message,headers.general.request-url,headers.general.http-request-method,eo.meta.http-request-number,eo.meta.http-request-uuid,eo.meta.http-request-round-id,eo.meta.area,eo.meta.execution-id,eo.meta.request-start-timestamp,eo.meta.request-end-timestamp,eo.meta.http-protocol-version,eo.meta.tls-version,headers.request-headers.accept-language,headers.request-headers.user-agent,headers.request-headers.x-eo-re,headers.response-headers.age,headers.response-headers.cf-ray,headers.response-headers.cache-control,headers.response-headers.connection,headers.response-headers.content-encoding,headers.response-headers.content-type,headers.response-headers.date,headers.response-headers.nel,headers.response-headers.report-to,headers.response-headers.server,headers.response-headers.strict-transport-security,headers.response-headers.transfer-encoding,headers.response-headers.x-content-type-options,headers.response-headers.alt-svc,headers.response-headers.cf-cache-status,headers.response-headers.expires,headers.response-headers.last-modified,headers.response-headers.link,headers.response-headers.pragma,headers.response-headers.vary,headers.response-headers.content-length,waitSeconds,eo.re.eviction-alert,headers.connection,headers.content-type,headers.date,headers.server,headers.transfer-encoding,headers.response-headers.accept-ranges,headers.response-headers.etag
200,OK,https://4649-24.com/wp-content/uploads/2025/11/service-img-cache-warmup-before-ad-300x158.png,GET,426,d28a4941-e9a8-4361-ab27-0f8f23e61100,1770813569,Japan East,,1770814888,1770814888,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",azure,2605,9cc408fbbb62d50b-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/png,"Wed, 11 Feb 2026 13:01:28 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=ypbfy%2Bnb5mKkWk1vUxAnwaRyav0dxUGj9ChxF8tRmSjat29MmtEwN8MjxhmFklKZ5TT%2FviQS1uRWN60cxOgv1heyXdeFztuqBTVh""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",HIT,"Thu, 11 Feb 2027 12:18:02 GMT","Fri, 21 Nov 2025 14:45:09 GMT",,,,12935,2.422,✅ SAFE: Cache Active,close,application/json,"Wed, 11 Feb 2026 13:01:28 GMT",Kestrel,chunked,bytes,"""3287-6441bdc2d8cf7"""
200,OK,https://4649-24.com/wp-content/uploads/2025/11/post-img-warm-japan-nrt-by-cf-worker-fetch-1024x538.png,GET,427,c38b2c48-7c02-4278-a567-bec05b604d02,1770813569,ap-northeast-1,2af2f5c1-b216-4f5d-bd85-14059d71862d,1770814891,1770814891,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,2602,9cc4090eb84049a8-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/png,"Wed, 11 Feb 2026 13:01:31 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=dX15JsnwU02Qozz6G%2FOLC2HBbx4EPz3k26xLmKJHwoxhHy5MyS9mcslCx1J%2Bch7uJzm1lDDjnfp65jeFeUSexofmuFvyZ9yJD14I""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",HIT,"Thu, 11 Feb 2027 12:18:08 GMT","Thu, 06 Nov 2025 12:34:12 GMT",,,,52102,3.467,✅ SAFE: Cache Active,,,,,,bytes,"""cb86-642ec4847bc0d"""
200,OK,https://4649-24.com/wp-content/uploads/2025/11/post-img-warm-japan-nrt-by-cf-worker-fetch-1024x538.png,GET,428,9c044d7e-45c8-462d-94f9-f3df6d42f91a,1770813569,Japan East,,1770814895,1770814895,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",azure,2606,9cc40927bb00e356-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/png,"Wed, 11 Feb 2026 13:01:35 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=cKxCi14hBPkSvb0rjx0QnE6TFlUxE2pR3hCFAsiylmpZKP4C65hyuAT7T8UkXCH1sKp9zr268rn%2BEIW80fKfb3LtqCGNPQ%2BJRpHU""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",HIT,"Thu, 11 Feb 2027 12:18:08 GMT","Thu, 06 Nov 2025 12:34:12 GMT",,,,52102,1.214,✅ SAFE: Cache Active,close,application/json,"Wed, 11 Feb 2026 13:01:35 GMT",Kestrel,chunked,bytes,"""cb86-642ec4847bc0d"""
200,OK,https://4649-24.com/wp-content/uploads/2025/11/post-img-warm-japan-nrt-by-cf-worker-fetch-300x158.png,GET,429,91198888-f74e-44ac-80f3-853505c61f87,1770813569,ap-northeast-1,08b6bcb9-f7e1-4d86-83e4-65c6ce39b4eb,1770814897,1770814897,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,2598,9cc40932f9d3ccca-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/png,"Wed, 11 Feb 2026 13:01:37 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=VyYDrl3GdcR7eiBMjbBhl4lp1H3xN20Ego2f4xsmYlEDKzsWY9wfYr3XiVvWrHe9GyFWPKhulvbuDz31rFZDqgfeleet%2BfzvgnDq""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",HIT,"Thu, 11 Feb 2027 12:18:18 GMT","Thu, 06 Nov 2025 12:34:11 GMT",,,,12487,2.485,✅ SAFE: Cache Active,,,,,,bytes,"""30c7-642ec483cfdfa"""
200,OK,https://4649-24.com/wp-content/uploads/2025/11/post-img-warm-japan-nrt-by-cf-worker-fetch-300x158.png,GET,430,e7794353-aa8c-4f1c-8445-a5c2d8a051af,1770813569,Japan East,,1770814900,1770814900,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",azure,2601,9cc409467d528122-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/png,"Wed, 11 Feb 2026 13:01:40 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=KdYfEPKvKQP8eEBsbhliswPDXQtmKLnQPe0iCRz9xD7w64oLJWSDqCEE3D%2BlTY7US1MiFKts4M9PwGXNdPbt%2Bi6ZvDVf6VpR4HWv""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",HIT,"Thu, 11 Feb 2027 12:18:18 GMT","Thu, 06 Nov 2025 12:34:11 GMT",,,,12487,3.898,✅ SAFE: Cache Active,close,application/json,"Wed, 11 Feb 2026 13:01:40 GMT",Kestrel,chunked,bytes,"""30c7-642ec483cfdfa"""
200,OK,https://4649-24.com/wp-content/uploads/2025/10/category-img-core-web-vitals-1024x538.png,GET,431,2eca04f7-d529-44df-97fd-fbb135400884,1770813569,ap-northeast-1,8d657be0-fc8c-4b08-95d2-2993050c6846,1770814905,1770814905,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,2599,9cc409625bf849f9-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/png,"Wed, 11 Feb 2026 13:01:44 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=jI2altqfZEHiN34nzJnfVhAt28dqwFnFov0IHjXQzQx1kh95GtpLAmrY7NNyqTM6nK5rWdVRrdDklv56a5JKH26yZUccT65OzEKa""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",HIT,"Thu, 11 Feb 2027 12:18:24 GMT","Wed, 15 Oct 2025 10:25:09 GMT",,,,20445,3.284,✅ SAFE: Cache Active,,,,,,bytes,"""4fdd-6412fea3fbb38"""
200,OK,https://4649-24.com/wp-content/uploads/2025/10/category-img-core-web-vitals-1024x538.png,GET,432,cbff7823-4f71-4ec0-ac3e-42bf3a5239ff,1770813569,Japan East,,1770814908,1770814909,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",azure,2603,9cc4097a196a1223-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/png,"Wed, 11 Feb 2026 13:01:48 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=d3VREnnBAt3hx5MRkbw8cv6LyazR985k4gyiyt%2Bq9Kp1LfUVHSO0U4XhTDkN1PvlvzC2G4bUOsrrtNYtLMCaFny0PoNxjtA05dJa""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",HIT,"Thu, 11 Feb 2027 12:18:24 GMT","Wed, 15 Oct 2025 10:25:09 GMT",,,,20445,3.261,✅ SAFE: Cache Active,close,application/json,"Wed, 11 Feb 2026 13:01:48 GMT",Kestrel,chunked,bytes,"""4fdd-6412fea3fbb38"""
200,OK,https://4649-24.com/wp-content/uploads/2025/10/category-img-core-web-vitals-300x158.png,GET,433,26e620b8-6ac4-4027-8284-63d4e355fe43,1770813569,ap-northeast-1,cde37161-e607-4226-bf92-4fd9e83c059f,1770814912,1770814912,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,2601,9cc409923eb7d5ce-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/png,"Wed, 11 Feb 2026 13:01:52 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=eoeoiQZDOV812zwXZdtcs6o5ESqKldLzba72U8zNEXdV%2FIGvcK6SJoE3LnS3cbM3xuEnNz7llOTSulvptIj9kFq7mWAoLObthZK2""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",HIT,"Thu, 11 Feb 2027 12:18:30 GMT","Wed, 15 Oct 2025 10:25:09 GMT",,,,5790,3.279,✅ SAFE: Cache Active,,,,,,bytes,"""169e-6412fea377dc8"""
200,OK,https://4649-24.com/wp-content/uploads/2025/10/category-img-core-web-vitals-300x158.png,GET,434,27f3e986-955e-422e-bfbf-ff44f6819e27,1770813569,Japan East,,1770814916,1770814916,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",azure,2605,9cc409aa2b37d748-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/png,"Wed, 11 Feb 2026 13:01:56 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=InJGsIOYDZ4QS1rR2MOcxM2E%2FFlrt2VF6KGNOIHjAmLBlb8rCT3w1wUw5yQbzPb5ggS1nXlvTqf1Mylc3SOUsGbgxaL2zN4ydM2c""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",HIT,"Thu, 11 Feb 2027 12:18:30 GMT","Wed, 15 Oct 2025 10:25:09 GMT",,,,5790,2.429,✅ SAFE: Cache Active,close,application/json,"Wed, 11 Feb 2026 13:01:56 GMT",Kestrel,chunked,bytes,"""169e-6412fea377dc8"""
200,OK,https://4649-24.com/wp-content/uploads/2025/07/list-up-icon-300300.png.webp,GET,435,231766ee-fec6-467f-bbdd-8cb99052b53e,1770813569,ap-northeast-1,5328093f-aacd-462e-9150-64d3addc474c,1770814919,1770814919,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,2603,9cc409bcb8ca2da1-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/webp,"Wed, 11 Feb 2026 13:01:59 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=Hul6PiqljvghaCzaNwVdoZsQKgW0d6bMVz98l%2FG28M89JZElUKa6ftvEv74PMOgtf5CLBHCL3ToeW6e9IQtCG3%2Bc84VQ%2FfBhsuWD""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",HIT,"Thu, 11 Feb 2027 12:18:35 GMT","Sat, 02 Aug 2025 03:12:26 GMT",,,,49094,1.646,✅ SAFE: Cache Active,,,,,,bytes,"""bfc6-63b593e7e7509"""
200,OK,https://4649-24.com/wp-content/uploads/2025/07/list-up-icon-300300.png.webp,GET,436,b46f1268-747b-48d5-bd8c-0fa396f1011f,1770813569,Japan East,,1770814921,1770814921,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",azure,2605,9cc409cade2aec07-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/webp,"Wed, 11 Feb 2026 13:02:01 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=JyYdSGsnewJ34Objatto62gmRy%2FSP5YmWRwJJkGRjrh7yFxxkA4N1zUBfeR%2FDJSQ6Z%2BYQw1OGicvows9y3gMrAI0jrEBZM0%2FA1pb""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",HIT,"Thu, 11 Feb 2027 12:18:35 GMT","Sat, 02 Aug 2025 03:12:26 GMT",,,,49094,1.019,✅ SAFE: Cache Active,close,application/json,"Wed, 11 Feb 2026 13:02:01 GMT",Kestrel,chunked,bytes,"""bfc6-63b593e7e7509"""
200,OK,https://4649-24.com/wp-includes/blocks/cover/style.min.css,GET,437,f6d350c3-a317-4120-894e-1549efa253c8,1770813569,ap-northeast-1,22033c30-a741-41a7-a338-1877b14054cd,1770814923,1770814923,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,2601,9cc409d4beed18ce-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,text/css,"Wed, 11 Feb 2026 13:02:03 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=rkP%2BTL80Mwui%2FyiMv9CVsgh%2F8fAsJpUcnxAmAaBXvw0eXaAhNIFOGN1qPC0jjXOQWGohtqQ94XMduU2dCmMKIV%2Bmx7cel2oNxx4I""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",HIT,,"Wed, 16 Apr 2025 16:02:35 GMT",,,Accept-Encoding,0,1.078,✅ SAFE: Cache Active,,,,,,,"W/""4ab6-632e769da875e"""
200,OK,https://4649-24.com/wp-includes/blocks/cover/style.min.css,GET,438,2788ed3b-c34c-4234-a942-041f4fb54165,1770813569,Japan East,,1770814925,1770814925,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",azure,2603,9cc409debf65d4cf-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,gzip,text/css,"Wed, 11 Feb 2026 13:02:04 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=%2B80QPVN7LEQuGBpa0MK8s7GZNkl7s5j%2FkFdFaTVFYnuSAoh7NhYkwcx12%2FeVbwiwN7R2lu7VGnkC1NJYVkQKeHTKUCuAQQR%2FDfFI""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",HIT,,"Wed, 16 Apr 2025 16:02:35 GMT",,,Accept-Encoding,0,2.106,✅ SAFE: Cache Active,close,application/json,"Wed, 11 Feb 2026 13:02:04 GMT",Kestrel,chunked,,"W/""4ab6-632e769da875e"""
200,OK,https://4649-24.com/wp-includes/blocks/columns/style.min.css,GET,439,9f3ac0f1-c214-43d6-a9e6-0527ce8d3f4c,1770813569,ap-northeast-1,91120726-535d-4586-a52a-0c6200888830,1770814927,1770814927,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,2600,9cc409eff9d9d29b-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,text/css,"Wed, 11 Feb 2026 13:02:07 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=ZbFIV4KUSkGT%2FGwcDWLeqL4zvGdMvL3nAOf%2F30ZHbuM6r56irm4zN7dnSXYDCBaWOJ3lVnJNSnbkjN9ihCwDMMkYg5hEJA8VqhbX""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",HIT,,"Wed, 03 Dec 2025 03:48:50 GMT",,,Accept-Encoding,0,3.402,✅ SAFE: Cache Active,,,,,,,"W/""630-64504172557ff"""
200,OK,https://4649-24.com/wp-includes/blocks/columns/style.min.css,GET,440,58342f2b-d444-4440-b732-247586b10efc,1770813569,Japan East,,1770814931,1770814931,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",azure,2604,9cc40a08899b9889-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,gzip,text/css,"Wed, 11 Feb 2026 13:02:11 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=sCBmhpqbhiLl9K7PJE2SGscJphTD7%2FQZB%2F0lvTq3yFRBacilTFclRzZWm3y9Zn2B8OhpdyzFB4yvfQMzOyBytDA95BCYVVg28oXL""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",HIT,,"Wed, 03 Dec 2025 03:48:50 GMT",,,Accept-Encoding,0,3.271,✅ SAFE: Cache Active,close,application/json,"Wed, 11 Feb 2026 13:02:11 GMT",Kestrel,chunked,,"W/""630-64504172557ff"""
200,OK,https://4649-24.com/wp-includes/blocks/spacer/style.min.css,GET,441,85067be3-654b-4d4f-8f29-95831b78b331,1770813569,ap-northeast-1,6587fd6a-9451-4ddd-b09b-8cd8e7f42190,1770814935,1770814935,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,2601,9cc40a20782ee38f-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,text/css,"Wed, 11 Feb 2026 13:02:15 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=d0dKFQ4vbDuJ%2B%2BGSzuNPffNs9b%2BZl6CATibc2tmVMGnOrPliJqHRwVbUpFjqHhVoAGBtwTQf1fKROva4nXAdMiL9pZrezdRTroN8""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",HIT,,"Fri, 23 Jul 2021 04:12:30 GMT",,,,0,1.252,✅ SAFE: Cache Active,,,,,,,"W/""1c-5c7c29cb14780"""
200,OK,https://4649-24.com/wp-includes/blocks/spacer/style.min.css,GET,442,c043d818-b16a-4612-8076-5d330b4096ab,1770813569,Japan East,,1770814937,1770814937,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",azure,2603,9cc40a2c3afa49f9-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,gzip,text/css,"Wed, 11 Feb 2026 13:02:16 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=mEf%2FzUr%2BdzQzY4Ef1YfcCp4nilrA8S7JOevTpKTtZBqoG3WCNBEAIO411lD7Sa8tBbYWtPk0A%2FyHMFuBNtMnRukkkWYr%2BY3SfAi%2F""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",HIT,,"Fri, 23 Jul 2021 04:12:30 GMT",,,,0,3.601,✅ SAFE: Cache Active,close,application/json,"Wed, 11 Feb 2026 13:02:17 GMT",Kestrel,chunked,,"W/""1c-5c7c29cb14780"""
200,OK,https://4649-24.com/wp-content/uploads/2025/07/it-assets-listup.png,GET,443,64cd16c3-9c26-46b4-8e68-93ea520743d3,1770813569,ap-northeast-1,08a19e9f-d76f-43f8-bd33-690bf5caa72c,1770814941,1770814941,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,2599,9cc40a461961d77f-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/png,"Wed, 11 Feb 2026 13:02:21 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=tB%2BukoRdZQMv6De2gmiGOi2D0z5TBLAKZnhRQ7WVcDmAPjmJ34hqLaKAK2KgT1d7Dv2XJ18KRkXIp5VrHWrW8lWf7vmlfMD01ufJ""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",HIT,"Thu, 11 Feb 2027 12:19:02 GMT","Sun, 13 Jul 2025 10:25:33 GMT",,,,331848,2.968,✅ SAFE: Cache Active,,,,,,bytes,"""51048-639ccf691ba7a"""
200,OK,https://4649-24.com/wp-content/uploads/2025/07/it-assets-listup.png,GET,444,8db4c93f-0219-489f-b712-ca355d1d0bba,1770813569,Japan East,,1770814945,1770814945,HTTP/1.1,unknown: connection_not_found,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",azure,2602,9cc40a5c3c2241eb-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/png,"Wed, 11 Feb 2026 13:02:24 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=DHXqq3KbFwKrR8WyQTiDQRqdW7yCPT1QdejeUEWANzv0MkCUyW%2FXdqbYpqhea5QH46meVsiWgURNbZKyXwuuFs%2FPsXXtDl%2BrwRx5""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",HIT,"Thu, 11 Feb 2027 12:19:02 GMT","Sun, 13 Jul 2025 10:25:33 GMT",,,,331848,3.735,✅ SAFE: Cache Active,close,application/json,"Wed, 11 Feb 2026 13:02:24 GMT",Kestrel,chunked,bytes,"""51048-639ccf691ba7a"""
